new_tests_per_thousand,new_tests_smoothed,cardiovasc_death_rate,total_deaths_per_million,aged_65_older,population_density,female_smokers,people_fully_vaccinated,new_tests_smoothed_per_thousand,new_people_vaccinated_smoothed_per_hundred,total_tests_per_thousand,new_cases_smoothed_per_million,male_smokers,new_cases_per_million,total_vaccinations_per_hundred,people_vaccinated_per_hundred,new_cases_smoothed,reproduction_rate,total_vaccinations,new_vaccinations,people_fully_vaccinated_per_hundred,total_tests,people_vaccinated,tests_per_case,total_cases_per_million,life_expectancy,new_people_vaccinated_smoothed,gdp_per_capita,total_cases,positive_rate,new_deaths,stringency_index,new_vaccinations_smoothed_per_million,total_deaths,new_tests,new_vaccinations_smoothed,new_cases
0.448,44869.0,79.37,22.539,27.049,347.778,11.2,0.0,0.35600000000000004,0.0,31.417,21.045,33.7,22.507,0.0,0.0,2652.7140000000004,1.06,0.0,0.0,0.0,3960078.0,0.0,16.9,1536.317,84.63,0.0,39002.223,193654.0,0.0591,38.0,48.15,0.0,2841.0,56421.0,0.0,2837.0
0.215,44704.0,79.37,22.856,27.049,347.778,11.2,0.0,0.355,0.0,31.631,20.99,33.7,23.713,0.0,0.0,2645.857,1.07,0.0,0.0,0.0,3987127.0,0.0,16.9,1560.03,84.63,0.0,39002.223,196643.0,0.0592,48.0,48.15,0.0,2881.0,27049.0,0.0,2989.0
0.097,44581.0,79.37,23.141,27.049,347.778,11.2,0.0,0.354,0.0,31.729,21.113000000000003,33.7,19.762,0.0,0.0,2661.286,1.09,0.0,0.0,0.0,3999409.0,0.0,16.8,1579.792,84.63,0.0,39002.223,199134.0,0.0597,40.0,48.15,0.0,2917.0,12282.0,0.0,2491.0
0.441,44852.0,79.37,23.522,27.049,347.778,11.2,0.0,0.35600000000000004,0.0,32.17,21.26,33.7,14.367,0.0,0.0,2679.857,1.1,0.0,0.0,0.0,4055059.0,0.0,16.7,1594.159,84.63,0.0,39002.223,200945.0,0.0597,36.0,48.15,0.0,2965.0,55650.0,0.0,1811.0
0.247,42751.0,79.37,23.903,27.049,347.778,11.2,0.0,0.339,0.0,32.417,21.564,33.7,21.372,0.0,0.0,2718.143,1.12,0.0,0.0,0.0,4086169.0,0.0,15.7,1615.531,84.63,0.0,39002.223,203639.0,0.0636,48.0,48.15,0.0,3013.0,31110.0,0.0,2694.0
0.573,45316.0,79.37,24.347,27.049,347.778,11.2,0.0,0.36,0.0,32.99,21.881,33.7,25.99,0.0,0.0,2758.143,1.15,0.0,0.0,0.0,4158427.0,0.0,16.4,1641.521,84.63,0.0,39002.223,206915.0,0.0609,48.0,48.15,0.0,3069.0,72258.0,0.0,3276.0
0.504,45469.0,79.37,24.776,27.049,347.778,11.2,0.0,0.361,0.0,33.494,22.49,33.7,29.718000000000004,0.0,0.0,2834.857,1.17,0.0,0.0,0.0,4221939.0,0.0,16.0,1671.239,84.63,0.0,39002.223,210661.0,0.0623,56.0,48.15,0.0,3123.0,63512.0,0.0,3746.0
0.478,46017.0,79.37,25.283,27.049,347.778,11.2,0.0,0.365,0.0,33.972,23.617,33.7,30.4,0.0,0.0,2977.0,1.19,0.0,0.0,0.0,4282200.0,0.0,15.5,1701.639,84.63,0.0,39002.223,214493.0,0.0647,54.0,48.15,0.0,3187.0,60261.0,0.0,3832.0
0.259,46821.0,79.37,25.656,27.049,347.778,11.2,0.0,0.371,0.0,34.231,24.633000000000006,33.7,30.821,0.0,0.0,3105.0,1.19,0.0,0.0,0.0,4314877.0,0.0,15.1,1732.46,84.63,0.0,39002.223,218378.0,0.0663,64.0,48.15,0.0,3234.0,32677.0,0.0,3885.0
0.095,46776.0,79.37,25.974,27.049,347.778,11.2,0.0,0.371,0.0,34.326,25.146,33.7,23.356,0.0,0.0,3169.7140000000004,1.17,0.0,0.0,0.0,4326840.0,0.0,14.8,1755.816,84.63,0.0,39002.223,221322.0,0.0678,47.0,48.15,0.0,3274.0,11963.0,0.0,2944.0
0.59,49452.0,79.37,26.378,27.049,347.778,11.2,0.0,0.392,0.0,34.916,25.81,33.7,19.016,0.0,0.0,3253.429,1.16,0.0,0.0,0.0,4401223.0,0.0,15.2,1774.832,84.63,0.0,39002.223,223719.0,0.0658,40.0,48.15,0.0,3325.0,74383.0,0.0,2397.0
0.197,48558.0,79.37,26.846,27.049,347.778,11.2,0.0,0.385,0.0,35.113,26.868,33.7,28.774,0.0,0.0,3386.7140000000004,1.17,0.0,0.0,0.0,4426073.0,0.0,14.3,1803.606,84.63,0.0,39002.223,227346.0,0.0697,51.0,48.15,0.0,3384.0,24850.0,0.0,3627.0
0.16699999999999998,41245.0,79.37,27.314,27.049,347.778,11.2,0.0,0.327,0.0,35.281,27.542,33.7,30.71,0.0,0.0,3471.7140000000004,1.14,0.0,0.0,0.0,4447142.0,0.0,11.9,1834.316,84.63,0.0,39002.223,231217.0,0.0842,59.0,48.15,0.0,3443.0,21069.0,0.0,3871.0
0.314,37825.0,79.37,27.703000000000007,27.049,347.778,11.2,0.0,0.3,0.0,35.595,28.433000000000003,33.7,35.954,0.0,0.0,3584.0,1.11,0.0,0.0,0.0,4486717.0,0.0,10.6,1870.27,84.63,0.0,39002.223,235749.0,0.0948,59.0,48.15,0.0,3492.0,39575.0,0.0,4532.0
0.199,32798.0,79.37,28.092,27.049,347.778,11.2,0.0,0.26,0.0,35.793,27.78,33.7,25.831,0.0,0.0,3501.7140000000004,1.07,0.0,0.0,0.0,4511789.0,0.0,9.4,1896.101,84.63,0.0,39002.223,239005.0,0.1068,49.0,48.15,0.0,3541.0,25072.0,0.0,3256.0
0.069,29380.0,79.37,28.338,27.049,347.778,11.2,0.0,0.233,0.0,35.863,26.858,33.7,24.363000000000003,0.0,0.0,3385.429,1.09,0.0,0.0,0.0,4520535.0,0.0,8.7,1920.464,84.63,0.0,39002.223,242076.0,0.1152,49.0,48.15,0.0,3572.0,8746.0,0.0,3071.0
0.161,30569.0,79.37,28.814,27.049,347.778,11.2,0.0,0.243,0.0,36.024,27.109,33.7,25.117,0.0,0.0,3417.143,1.19,0.0,0.0,0.0,4540826.0,0.0,8.9,1945.581,84.63,0.0,39002.223,245242.0,0.1118,31.0,48.15,0.0,3632.0,20291.0,0.0,3166.0
0.669,31992.0,79.37,29.195,27.049,347.778,11.2,0.0,0.254,0.0,36.69300000000001,28.181,33.7,26.521,0.0,0.0,3552.286,1.31,0.0,0.0,0.0,4625164.0,0.0,9.0,1972.102,84.63,0.0,39002.223,248585.0,0.111,60.0,48.15,0.0,3680.0,84338.0,0.0,3343.0
0.7020000000000001,41077.0,79.37,29.798,27.049,347.778,11.2,0.0,0.326,0.0,37.395,29.68,33.7,39.262,0.0,0.0,3741.143,1.42,0.0,0.0,0.0,4713610.0,0.0,11.0,2011.364,84.63,0.0,39002.223,253534.0,0.0911,48.0,49.54,0.0,3756.0,88446.0,0.0,4949.0
0.5870000000000001,48634.0,79.37,30.313,27.049,347.778,11.2,0.0,0.386,0.0,37.981,32.148,33.7,47.989,0.0,0.0,4052.286,1.5,0.0,0.0,0.0,4787577.0,0.0,12.0,2059.3520000000008,84.63,0.0,39002.223,259583.0,0.0833,76.0,49.54,0.0,3821.0,73967.0,0.0,6049.0
0.6459999999999999,54614.0,79.37,30.821,27.049,347.778,11.2,0.0,0.433,0.0,38.627,35.673,33.7,60.62600000000001,0.0,0.0,4496.571,1.54,0.0,0.0,0.0,4869017.0,0.0,12.1,2119.979,84.63,0.0,39002.223,267225.0,0.0823,65.0,49.54,0.0,3885.0,81440.0,0.0,7642.0
0.503,60086.0,79.37,31.44,27.049,347.778,11.2,0.0,0.477,0.0,39.13,41.0,33.7,63.125,0.0,0.0,5168.143,1.51,0.0,0.0,0.0,4932390.0,0.0,11.6,2183.104,84.63,0.0,39002.223,275182.0,0.086,64.0,49.54,0.0,3963.0,63373.0,0.0,7957.0
0.28300000000000003,63941.0,79.37,31.908,27.049,347.778,11.2,0.0,0.507,0.0,39.414,46.42100000000001,33.7,62.308,0.0,0.0,5851.429,1.44,0.0,0.0,0.0,4968120.0,0.0,10.9,2245.4120000000007,84.63,0.0,39002.223,283036.0,0.0915,78.0,49.54,0.0,4022.0,35730.0,0.0,7854.0
0.19,64472.0,79.37,32.265,27.049,347.778,11.2,0.0,0.511,0.0,39.604,49.755,33.7,48.457,0.0,0.0,6271.714,1.32,0.0,0.0,0.0,4992128.0,0.0,10.3,2293.869,84.63,0.0,39002.223,289144.0,0.0973,59.0,49.54,0.0,4067.0,24008.0,0.0,6108.0
0.158,55272.0,79.37,32.646,27.049,347.778,11.2,0.0,0.438,0.0,39.762,51.527,33.7,38.921,0.0,0.0,6495.0,1.22,0.0,0.0,0.0,5012070.0,0.0,8.5,2332.79,84.63,0.0,39002.223,294050.0,0.1175,45.0,49.54,0.0,4115.0,19942.0,0.0,4906.0
0.687,55002.0,79.37,33.153,27.049,347.778,11.2,0.0,0.436,0.0,40.449,51.128,33.7,36.469,0.0,0.0,6444.714,1.12,0.0,0.0,0.0,5098621.0,0.0,8.5,2369.259,84.63,0.0,39002.223,298647.0,0.1172,48.0,49.54,0.0,4179.0,86551.0,0.0,4597.0
0.645,56043.0,79.37,33.923,27.049,347.778,11.2,0.0,0.445,0.0,41.094,50.978,33.7,46.941,0.0,0.0,6425.857,1.09,0.0,0.0,0.0,5179876.0,0.0,8.7,2416.201,84.63,0.0,39002.223,304564.0,0.1147,64.0,49.54,0.0,4276.0,81255.0,0.0,5917.0
0.8029999999999999,58873.0,79.37,34.446,27.049,347.778,11.2,0.0,0.467,0.0,41.897,49.861,33.7,52.804,0.0,0.0,6285.0,1.09,0.0,0.0,0.0,5281131.0,0.0,9.4,2469.005,84.63,0.0,39002.223,311220.0,0.1068,97.0,49.54,0.0,4342.0,101255.0,0.0,6656.0
0.56,59907.0,79.37,35.065,27.049,347.778,11.2,0.0,0.475,0.0,42.457,48.972,33.7,56.90600000000001,0.0,0.0,6173.0,1.11,0.0,0.0,0.0,5351741.0,0.0,9.7,2525.91,84.63,0.0,39002.223,318393.0,0.103,66.0,49.54,0.0,4420.0,70610.0,0.0,7173.0
0.354,61183.0,79.37,35.509,27.049,347.778,11.2,0.0,0.485,0.0,42.81100000000001,48.052,33.7,55.86600000000001,0.0,0.0,6057.0,1.1,0.0,0.0,0.0,5396403.0,0.0,10.1,2581.777,84.63,0.0,39002.223,325435.0,0.099,78.0,49.54,0.0,4476.0,44662.0,0.0,7042.0
0.127,60045.0,79.37,35.898,27.049,347.778,11.2,0.0,0.476,0.0,42.93899999999999,47.658,33.7,45.69600000000001,0.0,0.0,6007.286,1.08,0.0,0.0,0.0,5412441.0,0.0,10.0,2627.472,84.63,0.0,39002.223,331195.0,0.1,56.0,49.54,0.0,4525.0,16038.0,0.0,5760.0
0.6409999999999999,68735.0,79.37,36.358,27.049,347.778,11.2,0.0,0.545,0.0,43.57899999999999,47.69300000000001,33.7,39.167,0.0,0.0,6011.714,1.04,0.0,0.0,0.0,5493214.0,0.0,11.4,2666.639,84.63,0.0,39002.223,336132.0,0.0875,49.0,49.54,0.0,4583.0,80773.0,0.0,4937.0
0.82,71129.0,79.37,37.183,27.049,347.778,11.2,0.0,0.564,0.0,44.399,48.529,33.7,42.324,0.0,0.0,6117.143,0.97,0.0,0.0,0.0,5596527.0,0.0,11.6,2708.963,84.63,0.0,39002.223,341467.0,0.086,58.0,49.54,0.0,4687.0,103313.0,0.0,5335.0
0.6890000000000001,71922.0,79.37,37.913,27.049,347.778,11.2,0.0,0.5710000000000001,0.0,45.088,48.127,33.7,44.125,0.0,0.0,6066.429,0.91,0.0,0.0,0.0,5683331.0,0.0,11.9,2753.0890000000004,84.63,0.0,39002.223,347029.0,0.0843,104.0,49.54,0.0,4779.0,86804.0,0.0,5562.0
0.68,69710.0,79.37,38.659,27.049,347.778,11.2,0.0,0.5529999999999999,0.0,45.768,47.003,33.7,44.934,0.0,0.0,5924.714,0.86,0.0,0.0,0.0,5769100.0,0.0,11.8,2798.023,84.63,0.0,39002.223,352693.0,0.085,92.0,49.54,0.0,4873.0,85769.0,0.0,5664.0
0.8029999999999999,74090.0,79.37,39.516,27.049,347.778,11.2,0.0,0.588,0.0,46.57100000000001,44.604,33.7,40.119,0.0,0.0,5622.429,0.83,0.0,0.0,0.0,5870373.0,0.0,13.2,2838.1420000000007,84.63,0.0,39002.223,357750.0,0.0759,94.0,49.54,0.0,4981.0,101273.0,0.0,5057.0
0.294,73012.0,79.37,40.174,27.049,347.778,11.2,0.0,0.579,0.0,46.86600000000001,41.98,33.7,37.493,0.0,0.0,5291.571,0.82,0.0,0.0,0.0,5907489.0,0.0,13.8,2875.634,84.63,0.0,39002.223,362476.0,0.0725,108.0,49.54,0.0,5064.0,37116.0,0.0,4726.0
0.149,73405.0,79.37,40.619,27.049,347.778,11.2,0.0,0.5820000000000001,0.0,47.015,39.974,33.7,31.654,0.0,0.0,5038.714,0.81,0.0,0.0,0.0,5926273.0,0.0,14.6,2907.288,84.63,0.0,39002.223,366466.0,0.0686,83.0,49.54,0.0,5120.0,18784.0,0.0,3990.0
0.65,73571.0,79.37,41.206,27.049,347.778,11.2,0.0,0.584,0.0,47.665,37.51,33.7,21.92,0.0,0.0,4728.143,0.8,0.0,0.0,0.0,6008214.0,0.0,15.6,2929.208,84.63,0.0,39002.223,369229.0,0.0643,56.0,49.54,0.0,5194.0,81941.0,0.0,2763.0
0.526,68289.0,79.37,42.03100000000001,27.049,347.778,11.2,0.0,0.542,0.0,48.191,35.83,33.7,30.567,0.0,0.0,4516.429,0.78,0.0,0.0,0.0,6074549.0,0.0,15.1,2959.775,84.63,0.0,39002.223,373082.0,0.0661,74.0,49.54,0.0,5298.0,66335.0,0.0,3853.0
0.721,68863.0,79.37,42.745,27.049,347.778,11.2,0.0,0.546,0.0,48.912,34.03,33.7,31.527,0.0,0.0,4289.571,0.75,0.0,0.0,0.0,6165373.0,0.0,16.1,2991.302,84.63,0.0,39002.223,377056.0,0.0623,104.0,49.54,0.0,5388.0,90824.0,0.0,3974.0
0.51,65801.0,79.37,43.64100000000001,27.049,347.778,11.2,0.0,0.522,0.0,49.422,32.293,33.7,32.773,0.0,0.0,4070.571,0.73,0.0,0.0,0.0,6229705.0,0.0,16.2,3024.075,84.63,0.0,39002.223,381187.0,0.0619,90.0,49.54,0.0,5501.0,64332.0,0.0,4131.0
0.653,63090.0,79.37,44.403,27.049,347.778,11.2,0.0,0.501,0.0,50.075,30.572,33.7,28.068,0.0,0.0,3853.571,0.72,0.0,0.0,0.0,6312001.0,0.0,16.4,3052.143,84.63,0.0,39002.223,384725.0,0.0611,113.0,49.54,0.0,5597.0,82296.0,0.0,3538.0
0.321,63562.0,79.37,45.125,27.049,347.778,11.2,0.0,0.504,0.0,50.396,29.003,33.7,26.513,0.0,0.0,3655.857,0.71,0.0,0.0,0.0,6352426.0,0.0,17.4,3078.656,84.63,0.0,39002.223,388067.0,0.0575,96.0,49.54,0.0,5688.0,40425.0,0.0,3342.0
0.141,63418.0,79.37,45.64,27.049,347.778,11.2,0.0,0.503,0.0,50.537,27.51,33.7,21.206,0.0,0.0,3467.7140000000004,0.71,0.0,0.0,0.0,6370198.0,0.0,18.3,3099.861,84.63,0.0,39002.223,390740.0,0.0547,91.0,49.54,0.0,5753.0,17772.0,0.0,2673.0
0.534,61322.0,79.37,46.275,27.049,347.778,11.2,0.0,0.486,0.0,51.07,26.411,33.7,14.224,0.0,0.0,3329.143,0.69,0.0,0.0,0.0,6437467.0,0.0,18.4,3114.086,84.63,0.0,39002.223,392533.0,0.0543,65.0,49.54,0.0,5833.0,67269.0,0.0,1793.0
0.469,60290.0,79.37,47.219,27.049,347.778,11.2,0.0,0.478,0.0,51.539,24.678,33.7,18.437,0.0,0.0,3110.7140000000004,0.67,0.0,0.0,0.0,6496577.0,0.0,19.4,3132.523,84.63,0.0,39002.223,394857.0,0.0516,80.0,49.54,0.0,5952.0,59110.0,0.0,2324.0
0.546,57144.0,79.37,48.17100000000001,27.049,347.778,11.2,0.0,0.453,0.0,52.085,23.16,33.7,20.896,0.0,0.0,2919.286,0.65,0.0,0.0,0.0,6565384.0,0.0,19.6,3153.419000000001,84.63,0.0,39002.223,397491.0,0.0511,119.0,49.54,0.0,6072.0,68807.0,0.0,2634.0
0.491,56797.0,79.37,48.996,27.049,347.778,11.2,0.0,0.451,0.0,52.576,21.4,33.7,20.452,0.0,0.0,2697.429,0.64,0.0,0.0,0.0,6627286.0,0.0,21.1,3173.871,84.63,0.0,39002.223,400069.0,0.0475,120.0,49.54,0.0,6176.0,61902.0,0.0,2578.0
0.564,55204.0,79.37,49.837,27.049,347.778,11.2,0.0,0.438,0.0,53.14100000000001,20.076,33.7,18.802,0.0,0.0,2530.571,0.65,0.0,0.0,0.0,6698430.0,0.0,21.8,3192.673,84.63,0.0,39002.223,402439.0,0.0458,104.0,49.54,0.0,6282.0,71144.0,0.0,2370.0
0.262,54150.0,79.37,50.583,27.049,347.778,11.2,0.0,0.43,0.0,53.403,18.869,33.7,18.064,0.0,0.0,2378.429,0.65,0.0,0.0,0.0,6731473.0,0.0,22.8,3210.737,84.63,0.0,39002.223,404716.0,0.0439,106.0,49.54,0.0,6376.0,33043.0,0.0,2277.0
0.14400000000000002,54209.0,79.37,50.995,27.049,347.778,11.2,0.0,0.43,0.0,53.547,17.687,33.7,12.931,0.0,0.0,2229.429,0.65,0.0,0.0,0.0,6749664.0,0.0,24.3,3223.669000000001,84.63,0.0,39002.223,406346.0,0.0411,94.0,49.54,0.0,6428.0,18191.0,0.0,1630.0
0.464,52957.0,79.37,51.654,27.049,347.778,11.2,0.0,0.42,0.0,54.011,17.034000000000002,33.7,9.655,0.0,0.0,2147.143,0.65,0.0,0.0,0.0,6808163.0,0.0,24.7,3233.323,84.63,0.0,39002.223,407563.0,0.0405,52.0,49.54,0.0,6511.0,58499.0,0.0,1217.0
0.62,55677.0,79.37,52.4,27.049,347.778,11.2,0.0,0.442,0.0,54.631,16.177,33.7,12.439,0.0,0.0,2039.143,0.64,0.0,0.0,0.0,6886316.0,0.0,27.3,3245.763,84.63,0.0,39002.223,409131.0,0.0366,83.0,49.54,0.0,6605.0,78153.0,0.0,1568.0
0.518,55183.0,79.37,53.359,27.049,347.778,11.2,0.0,0.438,0.0,55.15,15.329,33.7,14.962,0.0,0.0,1932.286,0.63,0.0,0.0,0.0,6951668.0,0.0,28.6,3260.725,84.63,0.0,39002.223,411017.0,0.035,94.0,49.54,0.0,6726.0,65352.0,0.0,1886.0
0.261,51035.0,79.37,53.978,27.049,347.778,11.2,0.0,0.405,0.0,55.41,14.323,33.7,13.407,0.0,0.0,1805.429,0.61,0.0,0.0,0.0,6984533.0,0.0,28.3,3274.132,84.63,0.0,39002.223,412707.0,0.0354,121.0,49.54,0.0,6804.0,32865.0,0.0,1690.0
0.449,48965.0,79.37,54.478,27.049,347.778,11.2,0.0,0.388,0.0,55.86,13.11,33.7,10.313,0.0,0.0,1652.571,0.61,0.0,0.0,0.0,7041183.0,0.0,29.6,3284.446,84.63,0.0,39002.223,414007.0,0.0338,78.0,49.54,0.0,6867.0,56650.0,0.0,1300.0
0.24,48561.0,79.37,54.994,27.049,347.778,11.2,0.0,0.385,0.0,56.1,12.071,33.7,10.789,0.0,0.0,1521.571,0.64,0.0,0.0,0.0,7071403.0,0.0,31.9,3295.235,84.63,0.0,39002.223,415367.0,0.0313,63.0,49.54,0.0,6932.0,30220.0,0.0,1360.0
0.117,48065.0,79.37,55.295,27.049,347.778,11.2,0.0,0.381,0.0,56.216,11.767,33.7,10.805,0.0,0.0,1483.286,0.69,0.0,0.0,0.0,7086119.0,0.0,32.4,3306.04,84.63,0.0,39002.223,416729.0,0.0309,65.0,49.54,0.0,6970.0,14716.0,0.0,1362.0
0.463,48054.0,79.37,55.874,27.049,347.778,11.2,0.0,0.381,0.0,56.68,11.482,33.7,7.6560000000000015,0.0,0.0,1447.286,0.72,0.0,0.0,0.0,7144540.0,0.0,33.2,3313.696,84.63,0.0,39002.223,417694.0,0.0301,38.0,49.54,0.0,7043.0,58421.0,0.0,965.0
0.475,45439.0,79.37,56.676,27.049,347.778,11.2,0.0,0.36,0.0,57.155,11.187,33.7,10.377,0.0,0.0,1410.1429999999998,0.73,0.0,0.0,0.0,7204389.0,0.0,32.2,3324.073,84.63,0.0,39002.223,419002.0,0.031,73.0,49.54,0.0,7144.0,59849.0,0.0,1308.0
0.485,44837.0,79.37,57.302,27.049,347.778,11.2,0.0,0.35600000000000004,0.0,57.64,10.691,33.7,11.487,0.0,0.0,1347.571,0.73,125.0,0.0,0.0,7265527.0,125.0,33.3,3335.56,84.63,0.0,39002.223,420450.0,0.0301,101.0,49.54,0.0,7223.0,61138.0,0.0,1448.0
0.4320000000000001,47928.0,79.37,57.905,27.049,347.778,11.2,0.0,0.38,0.0,58.072,10.515999999999998,33.7,12.186,0.0,0.0,1325.571,0.73,611.0,486.0,0.0,7320031.0,611.0,36.2,3347.746,84.63,486.0,39002.223,421986.0,0.0277,79.0,49.54,4.0,7299.0,54504.0,486.0,1536.0
0.595,50543.0,79.37,58.429,27.049,347.778,11.2,0.0,0.401,0.002,58.667,10.517,33.7,10.321,0.0,0.0,1325.714,0.73,5039.0,4428.0,0.0,7394986.0,5039.0,38.1,3358.067,84.63,2457.0,39002.223,423287.0,0.0262,76.0,49.54,19.0,7365.0,74955.0,2457.0,1301.0
0.251,50737.0,79.37,59.048,27.049,347.778,11.2,0.0,0.403,0.002,58.917,10.373,33.7,9.782,0.0,0.0,1307.571,0.74,0.0,0.0,0.0,7426565.0,0.0,38.8,3367.849,84.63,2404.0,39002.223,424520.0,0.0258,66.0,49.54,19.0,7443.0,31579.0,2404.0,1233.0
0.116,50733.0,79.37,59.444,27.049,347.778,11.2,0.0,0.402,0.002,59.034,9.999,33.7,8.187000000000001,0.0,0.0,1260.429,0.75,0.0,0.0,0.0,7441248.0,0.0,40.3,3376.036,84.63,2378.0,39002.223,425552.0,0.0248,78.0,49.54,19.0,7493.0,14683.0,2378.0,1032.0
0.43,50127.0,79.37,59.889,27.049,347.778,11.2,0.0,0.398,0.002,59.464,9.744,33.7,5.871,0.01,0.01,1228.286,0.75,11934.0,0.0,0.0,7495428.0,11934.0,40.8,3381.906,84.63,2362.0,39002.223,426292.0,0.0245,50.0,49.54,19.0,7549.0,54180.0,2362.0,740.0
0.145,44195.0,79.37,60.317,27.049,347.778,11.2,0.0,0.35100000000000003,0.002,59.609,9.487,33.7,8.576,0.0,0.0,1195.857,0.75,0.0,0.0,0.0,7513752.0,0.0,37.0,3390.482,84.63,2464.0,39002.223,427373.0,0.0271,56.0,49.54,20.0,7603.0,18324.0,2464.0,1081.0
0.434,43275.0,79.37,60.864,27.049,347.778,11.2,0.0,0.343,0.002,60.043,8.89,33.7,7.307,0.01,0.01,1120.571,0.72,17888.0,0.0,0.0,7568454.0,17888.0,38.6,3397.789,84.63,2538.0,39002.223,428294.0,0.0259,54.0,49.54,20.0,7672.0,54702.0,2538.0,921.0
0.47,43951.0,79.37,61.451,27.049,347.778,11.2,0.0,0.349,0.002,60.51300000000001,8.369,33.7,8.536,0.02,0.02,1054.857,0.75,21896.0,4008.0,0.0,7627688.0,21896.0,41.7,3406.325,84.63,3041.0,39002.223,429370.0,0.024,69.0,49.54,24.0,7746.0,59234.0,3041.0,1076.0
0.459,41509.0,79.37,62.08600000000001,27.049,347.778,11.2,0.0,0.329,0.003,60.972,8.089,33.7,8.362,0.02,0.02,1019.571,0.79,28530.0,6634.0,0.0,7685552.0,28530.0,40.7,3414.687,84.63,3356.0,39002.223,430424.0,0.0246,74.0,49.54,27.0,7826.0,57864.0,3356.0,1054.0
0.232,41169.0,79.37,62.411,27.049,347.778,11.2,0.0,0.327,0.003,61.203,8.066,33.7,9.623,0.0,0.0,1016.714,0.85,0.0,0.0,0.0,7714748.0,0.0,40.5,3424.31,84.63,3183.0,39002.223,431637.0,0.0247,80.0,50.93,25.0,7867.0,29196.0,3183.0,1213.0
0.157,41896.0,79.37,62.649,27.049,347.778,11.2,0.0,0.332,0.002,61.36,8.029,33.7,7.925,0.0,0.0,1012.0,0.88,0.0,0.0,0.0,7734523.0,0.0,41.4,3432.235,84.63,3009.0,39002.223,432636.0,0.0242,41.0,50.93,24.0,7897.0,19775.0,3009.0,999.0
0.477,42741.0,79.37,63.054,27.049,347.778,11.2,0.0,0.339,0.002,61.837,7.981,33.7,5.537000000000001,0.03,0.03,1006.0,0.89,31785.0,0.0,0.0,7794613.0,31785.0,42.5,3437.773,84.63,2836.0,39002.223,433334.0,0.0235,30.0,48.15,22.0,7948.0,60090.0,2836.0,698.0
0.653,51884.0,79.37,63.57,27.049,347.778,11.2,0.0,0.412,0.002,62.49,7.762,33.7,7.045,0.03,0.03,978.429,0.89,34772.0,2987.0,0.0,7876937.0,34772.0,53.0,3444.818,84.63,2837.0,39002.223,434222.0,0.0189,51.0,48.15,23.0,8013.0,82324.0,2837.0,888.0
0.239,48379.0,79.37,64.069,27.049,347.778,11.2,0.0,0.384,0.002,62.73,8.127,33.7,9.861,0.03,0.03,1024.429,0.92,37303.0,2531.0,0.0,7907105.0,37303.0,47.2,3454.679,84.63,2774.0,39002.223,435465.0,0.0212,65.0,48.15,22.0,8076.0,30168.0,2774.0,1243.0
0.546,49753.0,79.37,64.601,27.049,347.778,11.2,0.0,0.395,0.002,63.276,8.232999999999999,33.7,9.274,0.03,0.03,1037.714,0.93,39174.0,1871.0,0.0,7975961.0,39174.0,47.9,3463.953,84.63,2468.0,39002.223,436634.0,0.0209,63.0,48.15,20.0,8143.0,68856.0,2468.0,1169.0
0.358,47937.0,79.37,65.03699999999999,27.049,347.778,11.2,0.0,0.38,0.002,63.63399999999999,8.339,33.7,9.107,0.04,0.04,1051.143,0.94,46469.0,7295.0,0.0,8021114.0,46469.0,45.6,3473.06,84.63,2563.0,39002.223,437782.0,0.0219,67.0,48.15,20.0,8198.0,45153.0,2563.0,1148.0
0.246,48203.0,79.37,65.355,27.049,347.778,11.2,0.0,0.382,0.003,63.88,8.146,33.7,8.274,0.0,0.0,1026.857,0.95,0.0,0.0,0.0,8052172.0,0.0,46.9,3481.335,84.63,3566.0,39002.223,438825.0,0.0213,55.0,45.37,28.0,8238.0,31058.0,3566.0,1043.0
0.114,47437.0,79.37,65.545,27.049,347.778,11.2,0.0,0.376,0.004,63.995,8.228,33.7,8.497,0.0,0.0,1037.143,0.98,0.0,0.0,0.0,8066581.0,0.0,45.7,3489.831,84.63,4570.0,39002.223,439896.0,0.0219,40.0,45.37,36.0,8262.0,14409.0,4570.0,1071.0
0.539,48555.0,79.37,65.902,27.049,347.778,11.2,0.0,0.385,0.004,64.533,8.117,33.7,4.76,0.06,0.06,1023.143,1.0,70796.0,0.0,0.0,8134498.0,70796.0,47.5,3494.591,84.63,5573.0,39002.223,440496.0,0.0211,24.0,45.37,44.0,8307.0,67917.0,5573.0,600.0
0.319,42543.0,79.37,66.362,27.049,347.778,11.2,0.0,0.338,0.008,64.85300000000001,8.388,33.7,8.941,0.09,0.09,1057.286,1.03,107558.0,36762.0,0.0,8174735.0,107558.0,40.2,3503.532,84.63,10398.0,39002.223,441623.0,0.0249,45.0,45.37,82.0,8365.0,40237.0,10398.0,1127.0
0.477,46826.0,79.37,66.791,27.049,347.778,11.2,35.0,0.371,0.013,65.33,8.467,33.7,10.416,0.12,0.12,1067.286,1.04,148950.0,41392.0,0.0,8234887.0,148915.0,43.9,3513.948,84.63,15945.0,39002.223,442936.0,0.0228,58.0,45.37,127.0,8419.0,60152.0,15950.0,1313.0
